,Company,y_pred,y_true,Diff,current_volume,current_dividends,current_stock_splits,Diff_perc
3385,,,,,,,,
3386,LCI,10.658780346918743,8.35,2.308780346918743,521700.0,0.0,0.0,0.2765006403495501
3387,LCII,116.55720299543295,119.02,-2.462797004567051,229600.0,0.0,0.0,-0.02069229545090784
3388,LCNB,18.78381007570118,16.26,2.523810075701178,26500.0,0.0,0.0,0.15521587181434057
3389,LCTX,0.7239105446905931,1.0,-0.2760894553094069,2834400.0,0.0,0.0,-0.2760894553094069
3390,LCUT,5.486063109731238,7.03,-1.5439368902687622,44400.0,0.0,0.0,-0.2196211792700942
3391,LDEM,25.894999999999943,48.25,-22.355000000000057,400.0,0.0,0.0,-0.463316062176167
3392,LDL,18.507395176260175,17.67,0.8373951762601735,202300.0,0.0,0.0,0.04739078530051915
3393,LDOS,115.45919470737667,106.54,8.919194707376661,930600.0,0.0,0.0,0.08371686415784363
3394,LDP,27.84183286547342,23.73,4.111832865473421,83400.0,0.0,0.0,0.17327572125888835
3395,LDSF,20.696277017096,20.32,0.37627701709600103,44200.0,0.0,0.0,0.01851756973897643
3396,LE,9.96316440784395,9.72,0.243164407843949,305800.0,0.0,0.0,0.02501691438723755
3397,LEA,111.86026161328547,125.91,-14.049738386714523,890600.0,0.0,0.0,-0.11158556418643892
3398,LEAF,0.8450381153169673,2.64,-1.7949618846830329,92400.0,0.0,0.0,-0.6799098048041791
3399,LECO,95.50760386013548,91.72,3.7876038601354765,392100.0,0.0,0.0,0.041295288488175715
3400,LEDS,1.6862152427382884,3.2,-1.5137847572617118,909500.0,0.0,0.0,-0.4730577366442849
3401,LEE,0.9924556768473409,1.35,-0.35754432315265916,435600.0,0.0,0.0,-0.26484764677974754
3402,LEG,51.41304035702071,38.6,12.81304035702071,1715300.0,0.0,0.0,0.3319440507000184
3403,LEGH,16.66527214410438,13.77,2.895272144104382,26500.0,0.0,0.0,0.2102594149676385
3404,,,,,,,,
3405,LEGR,33.37305630943771,30.97,2.4030563094377086,7100.0,0.0,0.0,0.07759303550008746
3406,LEJU,2.0004126069097845,1.8,0.20041260690978446,95300.0,0.0,0.0,0.11134033717210248
3407,LEN,67.59052239003529,62.66,4.930522390035293,2701500.0,0.0,0.0,0.07868691972606597
3408,LEO,9.1510426993205,7.62,1.5310426993205004,161500.0,0.0,0.0,0.20092423875597118
3409,LEU,7.440201345657587,11.84,-4.399798654342413,84200.0,0.0,0.0,-0.3716046160762173
3410,LEVI,15.67272898783888,15.81,-0.13727101216112025,2017100.0,0.0,0.0,-0.00868254346370147
3411,LEVL,25.031185005681024,18.7,6.331185005681025,4700.0,0.0,0.0,0.3385660430845468
3412,LFAC,10.573974830866259,10.49,0.0839748308662589,352900.0,0.0,0.0,0.008005226965324966
3413,LFACU,10.934431923470752,10.5,0.4344319234707523,0.0,0.0,0.0,0.041374468901976415
3414,,,,,,,,
3415,LFC,13.091269135752794,10.67,2.4212691357527945,877500.0,0.0,0.0,0.22692306801806883
3416,LFUS,180.00272955755733,179.9,0.10272955755732482,124600.0,0.0,0.0,0.0005710370069890207
3417,LFVN,15.035200969746,15.22,-0.18479903025400013,184700.0,0.0,0.0,-0.012141854813009206
3418,LGC,10.485659767188954,10.49,-0.0043402328110460076,7900.0,0.0,0.0,-0.0004137495530072457
3419,LGI,16.800407895837548,14.71,2.090407895837547,64500.0,0.0,0.0,0.14210794669187948
3420,LGIH,90.95617772040863,88.04,2.9161777204086263,300400.0,0.0,0.0,0.0331233271286759
3421,LGL,16.61888737053552,8.72,7.898887370535521,34200.0,0.0,0.0,0.9058357076302201
3422,LGND,85.55226224121665,123.16,-37.607737758783344,292300.0,0.0,0.0,-0.30535675348151464
3423,LH,191.63874065383206,182.44,9.198740653832061,768400.0,0.0,0.0,0.05042063502429325
3424,LHC,10.557059063651888,10.34,0.2170590636518881,800.0,0.0,0.0,0.0209921725001826
3425,LHCG,149.78284679432136,161.7,-11.91715320567863,257600.0,0.0,0.0,-0.0736991540239866
3426,LHX,244.3204721820132,209.66,34.660472182013194,1490100.0,0.0,0.0,0.16531752447778877
3427,LIFE,2.1553676621793745,3.96,-1.8046323378206255,75100.0,0.0,0.0,-0.45571523682339027
3428,LII,249.46317944430737,237.99,11.473179444307362,319100.0,0.0,0.0,0.048208661894648355
3429,LILA,17.555173999413366,12.17,5.385173999413366,345400.0,0.0,0.0,0.4424958093190934
3430,LILAK,17.573029773256483,11.68,5.893029773256483,2182200.0,0.0,0.0,0.5045402203130551
3431,LIN,227.74098000679817,216.43,11.310980006798161,2970400.0,0.0,0.0,0.05226160886567555
3432,LINC,1.5474254450846117,4.17,-2.6225745549153885,67000.0,0.0,0.0,-0.6289147613705968
3433,LIND,18.627843104034334,11.36,7.267843104034334,625400.0,0.0,0.0,0.639774921129783
3434,LINX,7.783594133791348,4.25,3.5335941337913477,452700.0,0.0,0.0,0.8314339138332583
3435,LIQT,5.765106991849601,6.45,-0.6848930081503992,87800.0,0.0,0.0,-0.10618496250393786
3436,LITB,1.125645032513705,0.81,0.315645032513705,109800.0,0.0,0.0,0.3896852253255617
3437,LITE,84.44462858876437,78.15,6.294628588764368,1092200.0,0.0,0.0,0.0805454713853406
3438,LIVE,7.674225780969556,10.57,-2.895774219030444,7300.0,0.0,0.0,-0.2739616101258698
3439,LIVK,10.103616600790508,9.7,0.40361660079050843,0.0,0.0,0.0,0.041609958844382317
3440,LIVKU,10.572944224857267,9.9,0.6729442248572663,0.0,0.0,0.0,0.0679741641269966
3441,,,,,,,,
3442,LIVN,65.01234578359563,55.96,9.052345783595634,327100.0,0.0,0.0,0.1617645779770485
3443,LIVX,-0.9809535341513023,3.22,-4.200953534151303,637100.0,0.0,0.0,-1.3046439547053734
3444,LIZI,8.530210526315786,4.76,3.770210526315786,14500.0,0.0,0.0,0.7920610349402912
3445,LJPC,7.049509144181683,5.65,1.3995091441816827,664300.0,0.0,0.0,0.24770073348348365
3446,LK,45.67558810887347,4.81,40.86558810887347,120516500.0,0.0,0.0,8.495964263799058
3447,LKCO,-1.7969883628779968,0.67,-2.4669883628779967,372100.0,0.0,0.0,-3.682072183399995
3448,LKFN,47.3949462711159,46.63,0.7649462711158961,99700.0,0.0,0.0,0.01640459513437478
3449,LKOR,64.27915509900241,60.77,3.509155099002406,1354.0,0.0,0.0,0.057744859289162516
3450,LKQ,36.94725103799249,29.65,7.297251037992488,3846300.0,0.0,0.0,0.2461130198311126
3451,LL,7.555672373463393,12.17,-4.614327626536607,1480100.0,0.0,0.0,-0.3791559265847664
3452,LLEX,-0.6885839357625338,0.34,-1.028583935762534,47178500.0,0.0,0.0,-3.0252468698898056
3453,LLEX,-0.6885839357625338,0.34,-1.028583935762534,47178500.0,0.0,0.0,-3.0252468698898056
3454,LLIT,0.4063568978717056,0.46,-0.05364310212829443,2862600.0,0.0,0.0,-0.1166154394093357
3455,LLNW,4.915209875144409,5.46,-0.5447901248555906,5402900.0,0.0,0.0,-0.09977841114571258
3456,LLY,125.70191690024366,149.21,-23.508083099756348,4076400.0,0.0,0.0,-0.157550319011838
3457,LM,43.592247713028044,50.02,-6.427752286971959,2878900.0,0.0,0.0,-0.12850364428172648
3458,LMAT,39.87254241182755,27.95,11.922542411827553,80300.0,0.0,0.0,0.42656681258774787
3459,LMB,3.026675554416644,3.37,-0.34332444558335595,14100.0,0.0,0.0,-0.10187669008408189
3460,LMBS,52.52061948640947,51.69,0.8306194864094749,945900.0,0.0,0.0,0.016069249108328014
3461,LMFA,0.47584876494513306,0.93,-0.454151235054867,37400.0,0.0,0.0,-0.4883346613493193
3462,,,,,,,,
3463,LMHA,27.472149388323025,26.45,1.022149388323026,3200.0,0.0,0.0,0.03864458935058699
3464,LMHB,27.36937153406871,25.66,1.7093715340687083,27400.0,0.0,0.0,0.06661619384523415
3465,LMNL,-134.24645738274472,9.7,-143.9464573827447,11494.0,0.0,0.0,-14.83984096729327
3466,LMNR,17.276742673165522,14.15,3.1267426731655217,137600.0,0.0,0.0,0.22097121365127362
3467,LMNX,19.552431242594277,29.64,-10.087568757405723,1654700.0,0.0,0.0,-0.34033632784769646
3468,LMPX,65.38656326530614,12.87,52.51656326530614,396900.0,0.0,0.0,4.080541046255333
3469,LMRK,18.005660286052837,11.14,6.865660286052837,129900.0,0.0,0.0,0.6163070274733247
3470,LMRKN,27.507083296712842,24.5,3.0070832967128425,3400.0,0.0,0.0,0.12273809374338132
3471,LMRKO,26.60611702921839,23.67,2.936117029218387,6100.0,0.0,0.0,0.12404381196528884
3472,LMRKP,26.79135254047403,24.0,2.79135254047403,5100.0,0.0,0.0,0.11630635585308458
3473,LMST,17.48362590549689,11.52,5.96362590549689,33100.0,0.0,0.0,0.5176758598521607
3474,LMT,465.70493951000185,414.3,51.40493951000184,1294600.0,0.0,0.0,0.12407660996862621
3475,LN,49.18345534752761,49.46,-0.27654465247238846,25300.0,0.0,0.0,-0.005591278861148169
3476,LNC,57.45586114461372,50.04,7.4158611446137215,2289300.0,0.0,0.0,0.14819866396110554
3477,LND,4.550622400730222,4.13,0.42062240073022217,12400.0,0.0,0.0,0.10184561761022329
3478,LNDC,10.291449684498996,11.03,-0.7385503155010031,128600.0,0.0,0.0,-0.066958324161469
3479,LNG,58.68974213524134,51.25,7.439742135241339,2433400.0,0.0,0.0,0.145165700199831
3480,LNGR,24.527872695159,24.91,-0.3821273048409992,4600.0,0.0,0.0,-0.015340317336049748
3481,LNN,99.2187083677919,101.54,-2.3212916322081014,44500.0,0.0,0.0,-0.02286085909206324
3482,LNT,60.77526627776584,52.32,8.455266277765837,1378500.0,0.0,0.0,0.16160677136402593
3483,LNTH,20.38090519509811,15.51,4.870905195098109,278000.0,0.0,0.0,0.3140493355962675
3484,LOAC,10.6554738921462,10.6,0.05547389214619969,0.0,0.0,0.0,0.0052333860515282726
3485,,,,,,,,
3486,LOACU,10.755669090855184,10.4,0.3556690908551836,0.0,0.0,0.0,0.034198951043767654
3487,,,,,,,,
3488,,,,,,,,
3489,LOAN,6.314511798752822,4.75,1.5645117987528216,65600.0,0.0,0.0,0.329370905000594
3490,LOB,20.41821025317381,17.55,2.8682102531738103,366400.0,0.0,0.0,0.16343078365662736
3491,LOCO,12.799189206360635,16.21,-3.4108107936393655,528000.0,0.0,0.0,-0.21041399097096639
3492,LODE,0.30656477168400986,0.62,-0.31343522831599013,231600.0,0.0,0.0,-0.5055406908322422
3493,LOGC,8.499254609682001,8.31,0.18925460968200092,57200.0,0.0,0.0,0.022774321261371952
3494,LOGI,48.72088472115302,57.76,-9.039115278846978,548800.0,0.0,0.0,-0.1564943780963812
3495,LOGM,73.35061309591251,85.36,-12.009386904087492,1252900.0,0.0,0.0,-0.1406910368332649
3496,LOMA,3.3524619508646474,5.31,-1.9575380491353522,522400.0,0.0,0.0,-0.36865123335882344
3497,LONE,0.6594327229446888,1.22,-0.5605672770553112,3520500.0,0.0,0.0,-0.459481374635501
3498,LOOP,12.71001710662441,9.22,3.490017106624409,41600.0,0.0,0.0,0.37852680115232196
3499,LOPE,90.05945369457555,100.79,-10.730546305424454,308000.0,0.0,0.0,-0.10646439433896669
3500,LORL,26.450884080514964,21.72,4.730884080514965,328600.0,0.0,0.0,0.21781234256514573
3501,LOV,1.842451245326254,3.84,-1.9975487546737458,95900.0,0.0,0.0,-0.520194988196288
3502,LOVE,6.354447245838763,19.75,-13.395552754161237,631000.0,0.0,0.0,-0.6782558356537335
3503,LOW,125.01207534432973,130.81,-5.797924655670272,4951600.0,0.0,0.0,-0.04432325247053186
3504,LPCN,0.918732037514917,0.91,0.008732037514917024,1616100.0,0.0,0.0,0.009595645620787938
3505,LPG,17.72097446342592,8.85,8.870974463425922,869400.0,0.0,0.0,1.0023699958673358
3506,LPI,31.433314237730713,28.74,2.693314237730714,1593800.0,0.0,0.0,0.09371309108318422
3507,LPL,4.617794246117257,5.39,-0.7722057538827425,344300.0,0.0,0.0,-0.1432663736331619
3508,LPLA,99.02075336387925,84.36,14.660753363879252,1167100.0,0.0,0.0,0.1737879725447991
3509,LPSN,48.64957662295856,33.95,14.69957662295856,1117500.0,0.0,0.0,0.43297722011659967
3510,LPTH,0.11338506794469572,2.72,-2.6066149320553045,1094300.0,0.0,0.0,-0.9583143132556265
3511,LPTX,0.945909448723012,2.64,-1.6940905512769882,174500.0,0.0,0.0,-0.6417009663927985
3512,LPX,31.552981661868067,26.97,4.582981661868068,1105900.0,0.0,0.0,0.16992887140778895
3513,LQDA,-2.470230301438738,8.61,-11.080230301438737,518800.0,0.0,0.0,-1.2869024740346966
3514,LQDT,5.422321391698814,6.15,-0.7276786083011864,171600.0,0.0,0.0,-0.11832172492702217
3515,LRCX,342.6887565956599,297.59,45.09875659565995,1689400.0,0.0,0.0,0.15154661311085707
3516,LRGE,40.76792544455515,40.99,-0.22207455544484844,13100.0,0.0,0.0,-0.005417773980113404
3517,LRMR,-181.82274643122253,15.42,-197.2427464312225,113400.0,0.0,0.0,-12.791358393723899
3518,LRN,15.216314673999939,27.98,-12.763685326000061,318000.0,0.0,0.0,-0.4561717414581866
3519,,,,,,,,
3520,,,,,,,,
3521,,,,,,,,
3522,LSBK,14.881297450895884,12.41,2.471297450895884,500.0,0.0,0.0,0.19913758669588105
3523,LSCC,26.29143897366607,27.9,-1.608561026333927,1575600.0,0.0,0.0,-0.05765451707290061
3524,LSI,116.73332240189502,104.36,12.373322401895024,403300.0,0.0,0.0,0.11856384057009413
3525,LSTR,116.2179635704612,111.7,4.517963570461191,321600.0,0.0,0.0,0.040447301436537075
3526,LSXMA,49.74428000224489,40.19,9.554280002244894,1285100.0,0.0,0.0,0.23772779303918623
3527,LSXMB,49.70813211121478,41.48,8.228132111214784,300.0,0.0,0.0,0.19836384067538052
3528,LSXMK,49.98178672364992,39.82,10.161786723649918,1701800.0,0.0,0.0,0.2551930367566529
3529,LTBR,3.552742592688678,5.08,-1.527257407311322,73600.0,0.0,0.0,-0.3006412219116776
3530,LTC,48.95191747734736,43.0,5.951917477347358,300300.0,0.0,0.0,0.138416685519706
3531,LTHM,4.778791693095193,8.74,-3.9612083069048074,2125300.0,0.0,0.0,-0.4532274950691999
3532,LTM,8.949392551020733,2.91,6.0393925510207325,54682000.0,0.0,0.0,2.0753926292167466
3533,,,,,,,,
3534,LTRPA,2.512497477156753,3.76,-1.2475025228432468,2519800.0,0.0,0.0,-0.33178258586256565
3535,LTRPB,2.69396205516688,26.49,-23.796037944833117,35400.0,0.0,0.0,-0.8983026781741457
3536,LTRX,3.905106266499078,3.8,0.10510626649907806,201300.0,0.0,0.0,0.02765954381554686
3537,LUB,2.394404672528064,1.75,0.6444046725280641,314300.0,0.0,0.0,0.36823124144460806
3538,LULU,267.51735762745784,315.3,-47.78264237254217,2588500.0,0.0,0.0,-0.1515465980733973
3539,LUMO,1.8520000000000003,13.55,-11.698,21500.0,0.0,0.0,-0.863321033210332
3540,LUNA,9.402922797290472,6.67,2.732922797290472,255300.0,0.0,0.0,0.4097335528171622
3541,,,,,,,,
3542,LUV,56.767996571262785,40.59,16.17799657126278,31341000.0,0.0,0.0,0.39857099214739544
3543,LVGO,20.080260943731126,59.03,-38.949739056268875,2783100.0,0.0,0.0,-0.6598295621932725
3544,LVHD,35.44000873597347,31.96,3.4800087359734704,119900.0,0.0,0.0,0.10888638097539019
3545,LVS,66.58206024962648,55.64,10.94206024962648,7497600.0,0.0,0.0,0.19665816408386913
3546,LW,90.65689579624956,74.58,16.07689579624956,4498500.0,0.0,0.0,0.21556577897894288
3547,LWAY,2.2540072016188546,2.38,-0.1259927983811453,20400.0,0.0,0.0,-0.052938150580313155
3548,LX,13.55142568439734,8.88,4.67142568439734,2078600.0,0.0,0.0,0.5260614509456464
3549,LXFR,14.906592546785106,15.6,-0.6934074532148937,189700.0,0.0,0.0,-0.04444919571890345
3550,LXP,11.785747651082042,10.71,1.0757476510820414,1919300.0,0.0,0.0,0.10044329141755755
3551,LXRX,1.7495620947699573,2.19,-0.44043790523004267,2281300.0,0.0,0.0,-0.2011131987351793
3552,LXU,2.3357993468668568,1.62,0.7157993468668566,1418700.0,0.0,0.0,0.44185144868324483
3553,LYB,89.58231811967967,76.39,13.192318119679669,3447100.0,0.0,0.0,0.17269692524780297
3554,LYFT,33.45050948369894,40.98,-7.52949051630106,11217900.0,0.0,0.0,-0.18373573734263202
3555,LYG,2.7561448959148467,1.85,0.9061448959148466,11692400.0,0.0,0.0,0.489808051845863
3556,LYL,1.0627195281303639,0.96,0.10271952813036389,0.0,0.0,0.0,0.10699950846912906
3557,,,,,,,,
3558,LYTS,7.260466008591962,6.52,0.7404660085919623,136700.0,0.0,0.0,0.1135684062257611
3559,LYV,78.35234841497673,57.09,21.262348414976728,4609000.0,0.0,0.0,0.37243560019227057
3560,LZB,33.221394388434206,30.03,3.1913943884342046,247100.0,0.0,0.0,0.10627353940839841
3561,M,10.662705880421996,9.55,1.112705880421995,70444000.0,0.0,0.0,0.11651370475622982
3562,MA,347.6961779321898,310.41,37.28617793218979,3724300.0,0.0,0.0,0.1201191260983531
3563,MAA,153.20327477760327,126.53,26.673274777603268,801000.0,0.0,0.0,0.21080593359364
3564,MAC,16.324304510621356,13.13,3.1943045106213557,18935600.0,0.0,0.0,0.2432829025606516
3565,MACK,3.943676290303282,3.34,0.603676290303282,15900.0,0.0,0.0,0.18074140428241975
3566,MAG,11.910382651521491,12.42,-0.5096173484785087,398200.0,0.0,0.0,-0.04103199263111986
3567,MAGS,3.3085685869218766,3.01,0.2985685869218768,51000.0,0.0,0.0,0.09919222156872985
3568,MAIN,46.665175063613766,35.82,10.845175063613766,513500.0,0.0,0.0,0.3027687064102112
3569,MAN,99.59733657111454,79.19,20.40733657111454,741400.0,0.0,0.0,0.2577009290455176
3570,MANH,101.23483220577506,92.98,8.25483220577506,569800.0,0.0,0.0,0.08878072925118369
3571,MANT,90.56048909803457,75.56,15.000489098034564,272800.0,0.0,0.0,0.19852420722650296
3572,MANU,17.09295267961426,17.58,-0.48704732038573795,98800.0,0.0,0.0,-0.027704625732977134
3573,MAR,151.02136946708444,113.14,37.88136946708444,6056200.0,0.0,0.0,0.3348185386873293
3574,MARA,0.7104359515487029,0.91,-0.19956404845129716,3241100.0,0.0,0.0,-0.21930115214428259
3575,MARK,-0.13127383200034748,2.62,-2.7512738320003476,12248000.0,0.0,0.0,-1.050104516030667
3576,MARPS,1.8727799675657133,1.96,-0.08722003243428667,25700.0,0.0,0.0,-0.04450001654810544
3577,MAS,52.261008676674734,48.31,3.951008676674732,2921500.0,0.0,0.0,0.08178448927084934
3578,MASI,180.1996296423757,214.44,-34.2403703576243,707800.0,0.0,0.0,-0.1596734301325513
3579,MAT,12.259594079021909,10.86,1.3995940790219095,5789400.0,0.0,0.0,0.12887606620827896
3580,MATW,33.08837084683879,22.22,10.868370846838793,601400.0,0.0,0.0,0.4891256006678125
3581,MATX,40.08850874285636,33.75,6.338508742856362,261400.0,0.0,0.0,0.18780766645500332
3582,MAV,11.114692223712927,10.64,0.4746922237129265,106000.0,0.0,0.0,0.044613930800087076
3583,MAXR,17.47935787947745,18.1,-0.6206421205225503,2206500.0,0.0,0.0,-0.03428961991837294
3584,MAYS,29.10124626338589,23.63,5.47124626338589,0.0,0.0,0.0,0.231538140642653
3585,MBB,110.42159744951931,110.96,-0.5384025504806829,2351400.0,0.0,0.0,-0.004852221976213797
3586,MBCN,27.120900117644442,20.42,6.700900117644441,22600.0,0.0,0.0,0.32815377657416456
3587,MBI,9.17145631324977,7.75,1.4214563132497702,699700.0,0.0,0.0,0.18341371783868002
3588,MBII,1.0104896486656196,1.19,-0.1795103513343803,538600.0,0.0,0.0,-0.15084903473477337
3589,MBIN,16.10496595617612,18.84,-2.7350340438238803,53000.0,0.0,0.0,-0.14517165837706372
3590,MBINO,26.685084731182798,24.4,2.285084731182799,5100.0,0.0,0.0,0.09365101357306554
3591,MBINP,27.843761085337803,26.9,0.9437610853378047,300.0,0.0,0.0,0.03508405521701876
3592,MBIO,3.336988911137677,4.26,-0.9230110888623226,622100.0,0.0,0.0,-0.21666926968599123
3593,MBNKP,26.084853658536584,18.6,7.484853658536583,1300.0,0.0,0.0,0.4024114870180958
3594,MBOT,7.276579993455962,7.23,0.04657999345596142,125300.0,0.0,0.0,0.006442599371502271
3595,MBRX,0.7931101240931795,1.09,-0.2968898759068206,1567600.0,0.0,0.0,-0.2723760329420372
3596,MBSD,23.922135447827177,24.2,-0.27786455217282224,10300.0,0.0,0.0,-0.01148200628813315
3597,MBT,10.715958023912211,9.52,1.1959580239122118,2938200.0,0.0,0.0,0.12562584284792142
3598,MBUU,35.49162526168212,53.68,-18.188374738317883,321200.0,0.0,0.0,-0.3388296337242527
3599,MBWM,34.942755924313644,25.75,9.192755924313644,50000.0,0.0,0.0,0.3570002300704328
3600,MC,28.727565315961634,37.63,-8.902434684038369,607600.0,0.0,0.0,-0.2365781207557366
3601,MCA,15.185355363517095,13.81,1.3753553635170945,70400.0,0.0,0.0,0.09959126455590836
3602,,,,,,,,
3603,MCB,51.175278931691054,33.79,17.385278931691055,35100.0,0.0,0.0,0.5145095866141183
3604,MCBC,10.856618749410982,8.44,2.4166187494109828,60200.0,0.0,0.0,0.28632923571220176
3605,MCBS,19.167848991948894,13.8,5.367848991948893,61800.0,0.0,0.0,0.3889745646339777
3606,MCC,1.6679165306325585,0.79,0.8779165306325585,374200.0,0.0,0.0,1.1112867476361499
3607,MCD,219.47095507485935,202.65,16.82095507485934,4443900.0,0.0,0.0,0.08300495965881738
3608,MCEF,20.579843906684978,18.48,2.0998439066849777,0.0,0.0,0.0,0.11362791702840788
3609,MCEP,-2.496401308384101,3.76,-6.256401308384101,708200.0,0.0,0.0,-1.663936518187261
3610,MCF,2.5621893831979166,3.74,-1.1778106168020837,1438500.0,0.0,0.0,-0.31492262481339134
3611,MCFT,11.8222441551043,18.09,-6.267755844895699,221400.0,0.0,0.0,-0.34647627666642894
3612,MCHI,62.33861494582107,64.52,-2.181385054178925,3295900.0,0.0,0.0,-0.033809439773386935
3613,MCHP,109.3966368302288,108.47,0.9266368302288015,3454700.0,0.0,0.0,0.008542793677780046
3614,MCHX,3.2499403994828295,1.74,1.5099403994828295,179900.0,0.0,0.0,0.8677818387832353
3615,MCI,17.355756042911104,13.84,3.5157560429111037,47600.0,0.0,0.0,0.25402861581727626
3616,MCK,160.41490136291776,164.68,-4.265098637082247,1272200.0,0.0,0.0,-0.025899311616967735
3617,MCMJ,10.30109634551495,9.86,0.4410963455149499,800.0,0.0,0.0,0.04473593767900101
3618,,,,,,,,
3619,MCN,6.416827020312992,6.1,0.31682702031299215,143600.0,0.0,0.0,0.05193885578901511
3620,MCO,278.6430976650067,281.81,-3.166902334993324,1089800.0,0.0,0.0,-0.011237721638669047
3621,MCR,8.770777067487249,8.46,0.31077706748724765,78700.0,0.0,0.0,0.03673487795357537
3622,MCRB,1.810086255825305,4.8,-2.989913744174695,298200.0,0.0,0.0,-0.6228986967030614
3623,MCRI,50.423977705795714,43.33,7.093977705795716,118800.0,0.0,0.0,0.1637197716546438
3624,MCS,27.085095661556732,18.95,8.135095661556733,350500.0,0.0,0.0,0.4292926470478487
3625,MCV,22.860004706836616,22.0,0.8600047068366159,1500.0,0.0,0.0,0.039091123038027996
3626,MCX,24.5119160795916,23.52,0.9919160795916007,10400.0,0.0,0.0,0.04217330270372452
3627,MCY,49.3324612572813,45.08,4.252461257281304,281000.0,0.0,0.0,0.09433143871520196
3628,MD,19.74204986175984,19.95,-0.20795013824016095,1232500.0,0.0,0.0,-0.010423565826574483
3629,MDB,166.60635002027806,203.88,-37.27364997972194,1663500.0,0.0,0.0,-0.1828215125550419
3630,MDC,47.92074737576651,36.27,11.650747375766507,460100.0,0.0,0.0,0.3212227012893991
3631,MDCA,2.493781231105148,1.62,0.873781231105148,451000.0,0.0,0.0,0.5393711303118197
3632,MDGL,73.2638750554602,115.65,-42.3861249445398,93300.0,0.0,0.0,-0.3665034582320778
3633,MDGS,1.168844906292125,2.26,-1.091155093707875,284100.0,0.0,0.0,-0.4828119883663164
3634,,,,,,,,
3635,MDIA,19.20093157894737,4.334,14.86693157894737,10200.0,0.0,0.0,3.4303026255070077
3636,MDIV,18.625879326027587,15.75,2.8758793260275866,91400.0,0.0,0.0,0.1825955127636563
3637,MDJH,2.1569980402774545,2.87,-0.7130019597225457,0.0,0.0,0.0,-0.2484327385792842
3638,MDLA,23.30281004116337,27.53,-4.227189958836632,2382900.0,0.0,0.0,-0.15354849105835933
3639,MDLQ,17.767884904343738,6.25,11.517884904343738,116200.0,0.0,0.0,1.842861584694998
3640,MDLX,17.19743882436034,6.01,11.18743882436034,130900.0,0.0,0.0,1.8614706862496406
3641,MDLY,2.5616787993807515,0.84,1.7216787993807516,1028600.0,0.0,0.0,2.049617618310419
3642,MDLZ,60.409091066964166,53.61,6.799091066964166,9139100.0,0.0,0.0,0.12682505254549836
3643,MDP,22.230653090787413,21.49,0.7406530907874149,1922500.0,0.0,0.0,0.034465011204626105
3644,MDRR,1.6963399597192197,2.145,-0.4486600402807803,32700.0,0.0,0.0,-0.20916551994441973
3645,MDRRP,8.629999999999836,14.0,-5.370000000000164,2200.0,0.0,0.0,-0.38357142857144033
3646,MDRX,9.371519037539272,7.58,1.7915190375392722,3184600.0,0.0,0.0,0.23634815798671138
3647,MDT,128.02130741520017,101.33,26.69130741520017,6929600.0,0.0,0.0,0.2634097248120021
3648,MDU,31.026376492924914,24.62,6.406376492924913,1808800.0,0.0,0.0,0.26021025560214917
3649,MDWD,1.7784842810717412,2.05,-0.27151571892825865,159100.0,0.0,0.0,-0.1324466921601262
3650,MEC,4.216722971186888,7.83,-3.613277028813112,60600.0,0.0,0.0,-0.46146577634905644
3651,MED,82.09606385625987,117.09,-34.99393614374013,262300.0,0.0,0.0,-0.2988635762553602
3652,MEDP,97.58982974911345,93.82,3.7698297491134554,277400.0,0.0,0.0,0.040181515125916174
3653,MEDS,2.7593197178959743,6.11,-3.350680282104026,69300.0,0.0,0.0,-0.5483928448615427
3654,MEET,4.303265782197887,6.19,-1.8867342178021138,880200.0,0.0,0.0,-0.30480358930567264
3655,MEI,41.27314783596701,37.22,4.05314783596701,190000.0,0.0,0.0,0.10889704019255804
3656,MEIP,1.3692434170469023,3.85,-2.4807565829530978,1230600.0,0.0,0.0,-0.6443523592085968
3657,MELI,733.0150491649997,858.86,-125.8449508350003,571100.0,0.0,0.0,-0.14652556974943565
3658,MEN,11.927227069658008,10.76,1.1672270696580078,145200.0,0.0,0.0,0.10847835219869961
3659,MEOH,23.684796520647076,24.77,-1.0852034793529235,1463200.0,0.0,0.0,-0.04381120223467596
3660,MERC,10.830899937630441,10.33,0.5008999376304413,395600.0,0.0,0.0,0.048489829393072725
3661,MESA,7.540648150991506,4.79,2.7506481509915064,4086100.0,0.0,0.0,0.5742480482236966
3662,MESO,8.930041482637648,12.84,-3.9099585173623517,498100.0,0.0,0.0,-0.30451390322136695
3663,MET,52.2243856810512,43.0,9.224385681051203,7587700.0,0.0,0.0,0.21452059723374892
3664,METC,2.065597254680629,2.93,-0.8644027453193712,222000.0,0.0,0.0,-0.29501800181548504
3665,METX,10.208351244753223,10.9,-0.6916487552467778,25000.0,0.0,0.0,-0.06345401424282365
3666,,,,,,,,
3667,MFA,7.259155767913246,3.4,3.8591557679132458,68544000.0,0.0,0.0,1.1350458140921311
3668,MFAC,10.480475575806542,10.95,-0.4695244241934571,191900.0,0.0,0.0,-0.042878942848717544
3669,MFC,20.42415498781729,15.04,5.38415498781729,3928800.0,0.0,0.0,0.35798902844529856
3670,MFD,10.096058990587386,8.46,1.6360589905873848,45600.0,0.0,0.0,0.19338758753987997
3671,MFG,3.0745817135956104,2.7,0.3745817135956102,338700.0,0.0,0.0,0.13873396799837415
